tar_file,sample_id,pair_idx,slice_idx_i,slice_idx_ip1,corr_original,corr_translated,diff_signed,diff_abs
Water-bilayer-K-2_val_3.tar,56,4,4,5,0.9767537327377578,0.9487031043195144,-0.02805062841824335,0.02805062841824335
Water-bilayer-K-2_val_3.tar,56,5,5,6,0.9662245677441144,0.9022452444093967,-0.06397932333471767,0.06397932333471767
Water-bilayer-K-2_val_3.tar,56,6,6,7,0.9795251298366958,0.9411284187310385,-0.038396711105657344,0.038396711105657344
Water-bilayer-K-2_val_3.tar,56,7,7,8,0.9896273934514104,0.8472807046494516,-0.14234668880195878,0.14234668880195878
Water-bilayer-K-2_val_3.tar,56,8,8,9,0.9935301937167013,0.8223021234287256,-0.1712280702879757,0.1712280702879757
Water-bilayer-K-2_val_3.tar,56,9,9,10,0.9927032975026215,0.7890090107818792,-0.2036942867207423,0.2036942867207423
Water-bilayer-K-2_val_3.tar,56,10,10,11,0.9881808609539332,0.8294869092888342,-0.15869395166509903,0.15869395166509903
Water-bilayer-K-2_val_3.tar,56,11,11,12,0.9831234030615341,0.8357323862737378,-0.14739101678779631,0.14739101678779631
Water-bilayer-K-2_val_3.tar,56,12,12,13,0.9782916122346921,0.8462492121349556,-0.13204240009973645,0.13204240009973645
Water-bilayer-K-2_val_3.tar,56,13,13,14,0.9744657612568394,0.8802877871896665,-0.09417797406717288,0.09417797406717288
Water-bilayer-K-2_val_3.tar,57,0,0,1,0.9970768306855956,0.9910991179091772,-0.0059777127764184534,0.0059777127764184534
Water-bilayer-K-2_val_3.tar,57,1,1,2,0.9906938444676985,0.9911166417000304,0.00042279723233196176,0.00042279723233196176
Water-bilayer-K-2_val_3.tar,57,2,2,3,0.9713511611529263,0.9592858052535537,-0.012065355899372632,0.012065355899372632
Water-bilayer-K-2_val_3.tar,57,3,3,4,0.9311788195875542,0.9191314817265599,-0.012047337860994323,0.012047337860994323
Water-bilayer-K-2_val_3.tar,57,4,4,5,0.9170814526871465,0.40103000732005306,-0.5160514453670935,0.5160514453670935
Water-bilayer-K-2_val_3.tar,57,5,5,6,0.9540883908115815,0.13437245246813911,-0.8197159383434424,0.8197159383434424
Water-bilayer-K-2_val_3.tar,57,6,6,7,0.9693767562160629,0.1164083296046889,-0.852968426611374,0.852968426611374
Water-bilayer-K-2_val_3.tar,57,7,7,8,0.9712900709692663,0.20842498893373698,-0.7628650820355294,0.7628650820355294
Water-bilayer-K-2_val_3.tar,57,8,8,9,0.9741284425862087,0.16241473788480892,-0.8117137047013998,0.8117137047013998
Water-bilayer-K-2_val_3.tar,57,9,9,10,0.9657822097013518,0.42719630228390165,-0.5385859074174502,0.5385859074174502
Water-bilayer-K-2_val_3.tar,57,10,10,11,0.9472652298471173,0.76868329179377,-0.1785819380533472,0.1785819380533472
Water-bilayer-K-2_val_3.tar,57,11,11,12,0.9361670178161399,0.8395467557020903,-0.09662026211404962,0.09662026211404962
Water-bilayer-K-2_val_3.tar,57,12,12,13,0.9462059762011145,0.8587251887561047,-0.08748078744500976,0.08748078744500976
Water-bilayer-K-2_val_3.tar,57,13,13,14,0.9605095794661486,0.8809927055202657,-0.07951687394588292,0.07951687394588292
Water-bilayer-K-2_val_3.tar,58,0,0,1,0.999178212199243,0.9523382312138459,-0.0468399809853971,0.0468399809853971
Water-bilayer-K-2_val_3.tar,58,1,1,2,0.997808752951213,0.960310153916685,-0.03749859903452801,0.03749859903452801
Water-bilayer-K-2_val_3.tar,58,2,2,3,0.9940751856877098,0.9621518896261859,-0.03192329606152389,0.03192329606152389
Water-bilayer-K-2_val_3.tar,58,3,3,4,0.9852167649811326,0.9481670540149459,-0.0370497109661867,0.0370497109661867
Water-bilayer-K-2_val_3.tar,58,4,4,5,0.9747573941605857,0.9230871308729984,-0.05167026328758728,0.05167026328758728
Water-bilayer-K-2_val_3.tar,58,5,5,6,0.9793361645852416,0.9670886747313797,-0.012247489853861926,0.012247489853861926
Water-bilayer-K-2_val_3.tar,58,6,6,7,0.9836643017310415,0.9465603338385246,-0.03710396789251691,0.03710396789251691
Water-bilayer-K-2_val_3.tar,58,7,7,8,0.9825522456426111,0.8913230374329141,-0.09122920820969704,0.09122920820969704
Water-bilayer-K-2_val_3.tar,58,8,8,9,0.977281890790393,0.8440795047571495,-0.13320238603324341,0.13320238603324341
Water-bilayer-K-2_val_3.tar,58,9,9,10,0.9734424393451202,0.7879286109450098,-0.18551382840011044,0.18551382840011044
Water-bilayer-K-2_val_3.tar,58,10,10,11,0.9748292046418454,0.821282985761791,-0.15354621888005437,0.15354621888005437
Water-bilayer-K-2_val_3.tar,58,11,11,12,0.9779962764470835,0.8675943712900422,-0.11040190515704129,0.11040190515704129
Water-bilayer-K-2_val_3.tar,58,12,12,13,0.9804361004114989,0.9330759513949792,-0.04736014901651964,0.04736014901651964
Water-bilayer-K-2_val_3.tar,58,13,13,14,0.9808161858785446,0.9625308151237159,-0.018285370754828723,0.018285370754828723
Water-bilayer-K-2_val_3.tar,59,0,0,1,0.9989173682432698,0.9824686291362069,-0.016448739107062904,0.016448739107062904
Water-bilayer-K-2_val_3.tar,59,1,1,2,0.996638757512169,0.9897045985927079,-0.006934158919461142,0.006934158919461142
Water-bilayer-K-2_val_3.tar,59,2,2,3,0.9893414631026255,0.9915886701816113,0.0022472070789858467,0.0022472070789858467
Water-bilayer-K-2_val_3.tar,59,3,3,4,0.9676785075863543,0.9543133668974859,-0.013365140688868404,0.013365140688868404
Water-bilayer-K-2_val_3.tar,59,4,4,5,0.930594335313466,0.921277127848863,-0.009317207464603072,0.009317207464603072
Water-bilayer-K-2_val_3.tar,59,5,5,6,0.9353162158696637,0.5363224415396296,-0.39899377433003413,0.39899377433003413
Water-bilayer-K-2_val_3.tar,59,6,6,7,0.961462720168374,0.285802911109406,-0.675659809058968,0.675659809058968
Water-bilayer-K-2_val_3.tar,59,7,7,8,0.975801244082517,0.2056598770542933,-0.7701413670282237,0.7701413670282237
Water-bilayer-K-2_val_3.tar,59,8,8,9,0.9864206904978949,0.2499348276584668,-0.7364858628394282,0.7364858628394282
Water-bilayer-K-2_val_3.tar,59,9,9,10,0.9901430667464595,0.2515601776337052,-0.7385828891127543,0.7385828891127543
Water-bilayer-K-2_val_3.tar,59,10,10,11,0.9885688224011419,0.3615681971656076,-0.6270006252355342,0.6270006252355342
Water-bilayer-K-2_val_3.tar,59,11,11,12,0.9791747183192349,0.7333866486575122,-0.24578806966172262,0.24578806966172262
Water-bilayer-K-2_val_3.tar,59,12,12,13,0.9574680259236373,0.8775310885027354,-0.07993693742090191,0.07993693742090191
Water-bilayer-K-2_val_3.tar,59,13,13,14,0.9454488994572678,0.9405715315787495,-0.004877367878518335,0.004877367878518335
Water-bilayer-K-2_val_3.tar,60,0,0,1,0.9520725162859964,0.8825927586291248,-0.06947975765687164,0.06947975765687164
Water-bilayer-K-2_val_3.tar,60,1,1,2,0.9355587234935158,0.5214904155505445,-0.4140683079429712,0.4140683079429712
Water-bilayer-K-2_val_3.tar,60,2,2,3,0.9628941238080247,0.2710803069801806,-0.6918138168278442,0.6918138168278442
Water-bilayer-K-2_val_3.tar,60,3,3,4,0.9792843842567324,0.2613034622911534,-0.7179809219655789,0.7179809219655789
Water-bilayer-K-2_val_3.tar,60,4,4,5,0.972619342709471,0.31457993660665234,-0.6580394061028187,0.6580394061028187
Water-bilayer-K-2_val_3.tar,60,5,5,6,0.9411186725891074,0.33787590989157584,-0.6032427626975316,0.6032427626975316
Water-bilayer-K-2_val_3.tar,60,6,6,7,0.9121127333001443,0.4340651257841944,-0.4780476075159499,0.4780476075159499
Water-bilayer-K-2_val_3.tar,60,7,7,8,0.9429401659584703,0.5411323991539752,-0.40180776680449515,0.40180776680449515
Water-bilayer-K-2_val_3.tar,60,8,8,9,0.9665110075634079,0.5872217318202473,-0.3792892757431606,0.3792892757431606
Water-bilayer-K-2_val_3.tar,60,9,9,10,0.9676317632918583,0.6906236090070325,-0.27700815428482584,0.27700815428482584
Water-bilayer-K-2_val_3.tar,60,10,10,11,0.9565324893017441,0.8324836668880373,-0.12404882241370674,0.12404882241370674
Water-bilayer-K-2_val_3.tar,60,11,11,12,0.925144283947018,0.8586276356512721,-0.06651664829574588,0.06651664829574588
Water-bilayer-K-2_val_3.tar,60,12,12,13,0.9166023342534999,0.8908045921837708,-0.025797742069729068,0.025797742069729068
Water-bilayer-K-2_val_3.tar,60,13,13,14,0.9407507128838427,0.8963508974991712,-0.044399815384671526,0.044399815384671526
Water-bilayer-K-2_val_3.tar,61,0,0,1,0.9998160585230689,0.9853645981549805,-0.01445146036808842,0.01445146036808842
Water-bilayer-K-2_val_3.tar,61,1,1,2,0.9996033965135366,0.9904616697596443,-0.009141726753892243,0.009141726753892243
Water-bilayer-K-2_val_3.tar,61,2,2,3,0.9990608646220501,0.9957542154561189,-0.0033066491659312636,0.0033066491659312636
Water-bilayer-K-2_val_3.tar,61,3,3,4,0.9975275749172516,0.9972344548167826,-0.00029312010046900205,0.00029312010046900205
Water-bilayer-K-2_val_3.tar,61,4,4,5,0.9938183442705144,0.9948560777033085,0.001037733432794119,0.001037733432794119
Water-bilayer-K-2_val_3.tar,61,5,5,6,0.9870075773167575,0.9775054402176984,-0.009502137099059116,0.009502137099059116
Water-bilayer-K-2_val_3.tar,61,6,6,7,0.9848986520359652,0.9753819312495813,-0.009516720786383881,0.009516720786383881
Water-bilayer-K-2_val_3.tar,61,7,7,8,0.989368003758844,0.9862333427758768,-0.003134660982967219,0.003134660982967219
Water-bilayer-K-2_val_3.tar,61,8,8,9,0.9909855117365803,0.9853497778475193,-0.005635733889061023,0.005635733889061023
Water-bilayer-K-2_val_3.tar,61,9,9,10,0.9890964509280162,0.9822380251104886,-0.0068584258175276025,0.0068584258175276025
Water-bilayer-K-2_val_3.tar,61,10,10,11,0.9842327924836802,0.9767415582955926,-0.007491234188087614,0.007491234188087614
Water-bilayer-K-2_val_3.tar,61,11,11,12,0.9784269798085191,0.9720476550177171,-0.0063793247908020545,0.0063793247908020545
Water-bilayer-K-2_val_3.tar,61,12,12,13,0.9740588161359204,0.9621761451799247,-0.011882670955995711,0.011882670955995711
Water-bilayer-K-2_val_3.tar,61,13,13,14,0.9736650208409916,0.959332024613434,-0.01433299622755757,0.01433299622755757
Water-bilayer-K-2_val_3.tar,62,0,0,1,0.9996135070716478,0.9929970757566905,-0.006616431314957261,0.006616431314957261
Water-bilayer-K-2_val_3.tar,62,1,1,2,0.9990178972803414,0.9957259116861348,-0.0032919855942066256,0.0032919855942066256
Water-bilayer-K-2_val_3.tar,62,2,2,3,0.9971782216212588,0.9968619017144835,-0.00031631990677527533,0.00031631990677527533
Water-bilayer-K-2_val_3.tar,62,3,3,4,0.9917522612717907,0.9944998181155223,0.0027475568437316245,0.0027475568437316245
Water-bilayer-K-2_val_3.tar,62,4,4,5,0.9772693646661085,0.9621004473725189,-0.015168917293589601,0.015168917293589601
Water-bilayer-K-2_val_3.tar,62,5,5,6,0.9528131545868986,0.9311485870826602,-0.021664567504238397,0.021664567504238397
Water-bilayer-K-2_val_3.tar,62,6,6,7,0.9499804675274207,0.7208950623778947,-0.22908540514952602,0.22908540514952602
Water-bilayer-K-2_val_3.tar,62,7,7,8,0.9555693664782106,0.4293329430669785,-0.526236423411232,0.526236423411232
Water-bilayer-K-2_val_3.tar,62,8,8,9,0.9669996616983458,0.3421786897519326,-0.6248209719464133,0.6248209719464133
Water-bilayer-K-2_val_3.tar,62,9,9,10,0.9718374420284467,0.37156012791465226,-0.6002773141137945,0.6002773141137945
Water-bilayer-K-2_val_3.tar,62,10,10,11,0.9720840858972669,0.608302815308088,-0.36378127058917886,0.36378127058917886
Water-bilayer-K-2_val_3.tar,62,11,11,12,0.9749290509751181,0.9167777758146862,-0.05815127516043184,0.05815127516043184
Water-bilayer-K-2_val_3.tar,62,12,12,13,0.9776917348398996,0.9733978866276841,-0.004293848212215456,0.004293848212215456
Water-bilayer-K-2_val_3.tar,62,13,13,14,0.9780025361663529,0.9736897465482527,-0.004312789618100221,0.004312789618100221
Water-bilayer-K-2_val_3.tar,63,0,0,1,0.9583861430037935,0.9305277132553628,-0.02785842974843078,0.02785842974843078
Water-bilayer-K-2_val_3.tar,63,1,1,2,0.9366945651801935,0.9270165602464983,-0.009678004933695195,0.009678004933695195
Water-bilayer-K-2_val_3.tar,63,2,2,3,0.9613150296951968,0.47618480254795503,-0.48513022714724174,0.48513022714724174
Water-bilayer-K-2_val_3.tar,63,3,3,4,0.9838408648564043,0.2645493388621884,-0.7192915259942159,0.7192915259942159
Water-bilayer-K-2_val_3.tar,63,4,4,5,0.9903932637444355,0.18933516873747383,-0.8010580950069617,0.8010580950069617
Water-bilayer-K-2_val_3.tar,63,5,5,6,0.9904635421553842,0.31016709452512026,-0.680296447630264,0.680296447630264
Water-bilayer-K-2_val_3.tar,63,6,6,7,0.9827811431736402,0.24989022767247246,-0.7328909155011677,0.7328909155011677
Water-bilayer-K-2_val_3.tar,63,7,7,8,0.9693366046691948,0.33111457958193663,-0.6382220250872581,0.6382220250872581
Water-bilayer-K-2_val_3.tar,63,8,8,9,0.9601901747678259,0.5390258227360974,-0.4211643520317284,0.4211643520317284
Water-bilayer-K-2_val_3.tar,63,9,9,10,0.956094822729602,0.7681713444379146,-0.18792347829168743,0.18792347829168743
Water-bilayer-K-2_val_3.tar,63,10,10,11,0.9604792324869755,0.7736886674001531,-0.18679056508682246,0.18679056508682246
Water-bilayer-K-2_val_3.tar,63,11,11,12,0.9735726937654342,0.7328279772995573,-0.24074471646587692,0.24074471646587692
Water-bilayer-K-2_val_3.tar,63,12,12,13,0.9794176039522599,0.7610436507478215,-0.2183739532044383,0.2183739532044383
Water-bilayer-K-2_val_3.tar,63,13,13,14,0.977101253728677,0.8717439001440708,-0.10535735358460618,0.10535735358460618
Water-bilayer-K-2_val_3.tar,64,0,0,1,0.999716376331563,0.9721938956800898,-0.027522480651473114,0.027522480651473114
Water-bilayer-K-2_val_3.tar,64,1,1,2,0.9992803106537899,0.9774114784005025,-0.021868832253287396,0.021868832253287396
Water-bilayer-K-2_val_3.tar,64,2,2,3,0.9980337847188357,0.9831080497042833,-0.01492573501455241,0.01492573501455241
Water-bilayer-K-2_val_3.tar,64,3,3,4,0.9947992374474068,0.9852332098184442,-0.009566027628962637,0.009566027628962637
Water-bilayer-K-2_val_3.tar,64,4,4,5,0.9880516318694003,0.9776010809179565,-0.01045055095144376,0.01045055095144376
Water-bilayer-K-2_val_3.tar,64,5,5,6,0.9796447516615946,0.9510288201890135,-0.028615931472581124,0.028615931472581124
Water-bilayer-K-2_val_3.tar,64,6,6,7,0.9731101086745215,0.9676698191403724,-0.005440289534149101,0.005440289534149101
Water-bilayer-K-2_val_3.tar,64,7,7,8,0.9732037650481076,0.9666851563435482,-0.006518608704559337,0.006518608704559337
Water-bilayer-K-2_val_3.tar,64,8,8,9,0.9810292036902569,0.9566657442503586,-0.02436345943989837,0.02436345943989837
Water-bilayer-K-2_val_3.tar,64,9,9,10,0.9862766279424146,0.9478785531965445,-0.03839807474587009,0.03839807474587009
Water-bilayer-K-2_val_3.tar,64,10,10,11,0.9891374916840991,0.9475597199252653,-0.041577771758833815,0.041577771758833815
Water-bilayer-K-2_val_3.tar,64,11,11,12,0.9900587125885882,0.9523562568636496,-0.03770245572493869,0.03770245572493869
Water-bilayer-K-2_val_3.tar,64,12,12,13,0.9880307597709865,0.9656932728718909,-0.02233748689909565,0.02233748689909565
Water-bilayer-K-2_val_3.tar,64,13,13,14,0.9837340361143527,0.9735560418199347,-0.010177994294418014,0.010177994294418014
Water-bilayer-K-2_val_3.tar,65,0,0,1,0.9998691265736208,0.9740112776015859,-0.025857848972034914,0.025857848972034914
Water-bilayer-K-2_val_3.tar,65,1,1,2,0.9996884755247339,0.9688986572447622,-0.030789818279971737,0.030789818279971737
Water-bilayer-K-2_val_3.tar,65,2,2,3,0.9992196313269834,0.9763697683493363,-0.02284986297764713,0.02284986297764713
Water-bilayer-K-2_val_3.tar,65,3,3,4,0.9978423448343131,0.9872795250635811,-0.010562819770732035,0.010562819770732035
Water-bilayer-K-2_val_3.tar,65,4,4,5,0.9940735566562976,0.993473736376036,-0.0005998202802616204,0.0005998202802616204
Water-bilayer-K-2_val_3.tar,65,5,5,6,0.9858483493286663,0.9799037076575188,-0.005944641671147499,0.005944641671147499
Water-bilayer-K-2_val_3.tar,65,6,6,7,0.9815632603268989,0.970764516987237,-0.01079874333966191,0.01079874333966191
Water-bilayer-K-2_val_3.tar,65,7,7,8,0.9844332329061561,0.9739433793786344,-0.010489853527521742,0.010489853527521742
Water-bilayer-K-2_val_3.tar,65,8,8,9,0.9816583890600183,0.9703348777083927,-0.011323511351625681,0.011323511351625681
Water-bilayer-K-2_val_3.tar,65,9,9,10,0.9750220011563585,0.9726858975029165,-0.0023361036534420565,0.0023361036534420565
Water-bilayer-K-2_val_3.tar,65,10,10,11,0.9792758446447617,0.9749176674320787,-0.0043581772126829454,0.0043581772126829454
Water-bilayer-K-2_val_3.tar,65,11,11,12,0.9864837542365781,0.9793839713430437,-0.007099782893534412,0.007099782893534412
Water-bilayer-K-2_val_3.tar,65,12,12,13,0.9898531595547513,0.9794052625451716,-0.01044789700957971,0.01044789700957971
Water-bilayer-K-2_val_3.tar,65,13,13,14,0.9914245770104559,0.9761642924331437,-0.015260284577312211,0.015260284577312211
Water-bilayer-K-2_val_3.tar,66,0,0,1,0.9980748777552381,0.9881393103085481,-0.009935567446689997,0.009935567446689997
Water-bilayer-K-2_val_3.tar,66,1,1,2,0.9933840432337218,0.9916557017931669,-0.0017283414405548925,0.0017283414405548925
Water-bilayer-K-2_val_3.tar,66,2,2,3,0.9763823676740272,0.9757854558312851,-0.0005969118427421316,0.0005969118427421316
Water-bilayer-K-2_val_3.tar,66,3,3,4,0.9263408812367004,0.876635659400929,-0.04970522183577142,0.04970522183577142
Water-bilayer-K-2_val_3.tar,66,4,4,5,0.8923152975371632,0.6010723400691458,-0.2912429574680174,0.2912429574680174
Water-bilayer-K-2_val_3.tar,66,5,5,6,0.9399339599505141,0.32230092489467355,-0.6176330350558406,0.6176330350558406
Water-bilayer-K-2_val_3.tar,66,6,6,7,0.9682157247522137,0.32744301703361167,-0.6407727077186021,0.6407727077186021
Water-bilayer-K-2_val_3.tar,66,7,7,8,0.980644668432914,0.46168564342951346,-0.5189590250034005,0.5189590250034005
Water-bilayer-K-2_val_3.tar,66,8,8,9,0.9805970011407703,0.7604409714858491,-0.2201560296549212,0.2201560296549212
Water-bilayer-K-2_val_3.tar,66,9,9,10,0.9713710746598818,0.8956713860207091,-0.07569968863917276,0.07569968863917276
Water-bilayer-K-2_val_3.tar,66,10,10,11,0.9645100852867816,0.9462753790584771,-0.018234706228304476,0.018234706228304476
Water-bilayer-K-2_val_3.tar,66,11,11,12,0.9632715209396078,0.9503690642851889,-0.012902456654418915,0.012902456654418915
Water-bilayer-K-2_val_3.tar,66,12,12,13,0.9651516749218557,0.9279573244819181,-0.037194350439937574,0.037194350439937574
Water-bilayer-K-2_val_3.tar,66,13,13,14,0.9720109524371884,0.8969100819870331,-0.07510087045015523,0.07510087045015523
Water-bilayer-K-2_val_3.tar,67,0,0,1,0.9989939148986828,0.9763506978455362,-0.022643217053146647,0.022643217053146647
Water-bilayer-K-2_val_3.tar,67,1,1,2,0.9970802354885658,0.9853650493670927,-0.011715186121473153,0.011715186121473153
Water-bilayer-K-2_val_3.tar,67,2,2,3,0.9915079634593936,0.9918237705363724,0.000315807076978758,0.000315807076978758
Water-bilayer-K-2_val_3.tar,67,3,3,4,0.9775424448106671,0.9664891502085599,-0.011053294602107244,0.011053294602107244
Water-bilayer-K-2_val_3.tar,67,4,4,5,0.9660064955647921,0.9576771606021817,-0.008329334962610457,0.008329334962610457
Water-bilayer-K-2_val_3.tar,67,5,5,6,0.9738300716964358,0.9663849003674985,-0.0074451713289372945,0.0074451713289372945
Water-bilayer-K-2_val_3.tar,67,6,6,7,0.9758506455355476,0.9580752925033271,-0.017775353032220442,0.017775353032220442
Water-bilayer-K-2_val_3.tar,67,7,7,8,0.9701628404044579,0.7880075709899366,-0.18215526941452131,0.18215526941452131
Water-bilayer-K-2_val_3.tar,67,8,8,9,0.968379519230975,0.5991976138381709,-0.36918190539280404,0.36918190539280404
Water-bilayer-K-2_val_3.tar,67,9,9,10,0.9755604225030092,0.4964895257365908,-0.47907089676641845,0.47907089676641845
Water-bilayer-K-2_val_3.tar,67,10,10,11,0.9857262095343362,0.5071382624576765,-0.47858794707665975,0.47858794707665975
Water-bilayer-K-2_val_3.tar,67,11,11,12,0.9914121097847708,0.5408837445271147,-0.45052836525765605,0.45052836525765605
Water-bilayer-K-2_val_3.tar,67,12,12,13,0.994500848659426,0.6515337332913684,-0.3429671153680576,0.3429671153680576
Water-bilayer-K-2_val_3.tar,67,13,13,14,0.9957859090724531,0.7369626321304591,-0.25882327694199403,0.25882327694199403
Water-bilayer-K-2_val_3.tar,68,0,0,1,0.9990678067773126,0.9247916209008341,-0.07427618587647844,0.07427618587647844
Water-bilayer-K-2_val_3.tar,68,1,1,2,0.9972177931739127,0.9363754471822403,-0.060842345991672375,0.060842345991672375
Water-bilayer-K-2_val_3.tar,68,2,2,3,0.9911077772258458,0.9521015439658023,-0.03900623326004349,0.03900623326004349
Water-bilayer-K-2_val_3.tar,68,3,3,4,0.9731225726982838,0.9611024909336706,-0.012020081764613222,0.012020081764613222
Water-bilayer-K-2_val_3.tar,68,4,4,5,0.9494148599577323,0.9241680599559853,-0.02524680000174706,0.02524680000174706
Water-bilayer-K-2_val_3.tar,68,5,5,6,0.9624770578608838,0.9653081181141322,0.0028310602532484186,0.0028310602532484186
Water-bilayer-K-2_val_3.tar,68,6,6,7,0.9806534723662039,0.9610566932014032,-0.019596779164800737,0.019596779164800737
Water-bilayer-K-2_val_3.tar,68,7,7,8,0.9900144391744253,0.9232103196437499,-0.06680411953067544,0.06680411953067544
Water-bilayer-K-2_val_3.tar,68,8,8,9,0.9934827663832456,0.8590709285887166,-0.13441183779452903,0.13441183779452903
Water-bilayer-K-2_val_3.tar,68,9,9,10,0.9935302682477613,0.8497471635772244,-0.1437831046705369,0.1437831046705369
Water-bilayer-K-2_val_3.tar,68,10,10,11,0.9901630464416052,0.8755498409210309,-0.1146132055205743,0.1146132055205743
Water-bilayer-K-2_val_3.tar,68,11,11,12,0.988055443251478,0.9356836353685937,-0.052371807882884314,0.052371807882884314
Water-bilayer-K-2_val_3.tar,68,12,12,13,0.991060808666877,0.9684728330027981,-0.022587975664078885,0.022587975664078885
Water-bilayer-K-2_val_3.tar,68,13,13,14,0.9924132437171005,0.9799927264363278,-0.012420517280772647,0.012420517280772647
Water-bilayer-K-2_val_3.tar,69,0,0,1,0.9640304240956011,0.9368904751710239,-0.027139948924577273,0.027139948924577273
Water-bilayer-K-2_val_3.tar,69,1,1,2,0.8807914797140364,0.8192612923269034,-0.061530187387133006,0.061530187387133006
Water-bilayer-K-2_val_3.tar,69,2,2,3,0.8750672855847823,0.3459800413766477,-0.5290872442081347,0.5290872442081347
Water-bilayer-K-2_val_3.tar,69,3,3,4,0.95535487921308,0.103303413292423,-0.8520514659206571,0.8520514659206571
Water-bilayer-K-2_val_3.tar,69,4,4,5,0.9817965470069169,0.07944948249065323,-0.9023470645162637,0.9023470645162637
Water-bilayer-K-2_val_3.tar,69,5,5,6,0.9907732697921162,0.1069197983473025,-0.8838534714448137,0.8838534714448137
Water-bilayer-K-2_val_3.tar,69,6,6,7,0.9950846409548492,0.4775042500087798,-0.5175803909460694,0.5175803909460694
Water-bilayer-K-2_val_3.tar,69,7,7,8,0.9965765925980404,0.18982874930580024,-0.8067478432922401,0.8067478432922401
Water-bilayer-K-2_val_3.tar,69,8,8,9,0.9972575846332349,0.1357295889513198,-0.8615279956819151,0.8615279956819151
Water-bilayer-K-2_val_3.tar,69,9,9,10,0.9973568128458447,0.17588420358878654,-0.8214726092570581,0.8214726092570581
Water-bilayer-K-2_val_3.tar,69,10,10,11,0.9969380273712363,0.2175232637877809,-0.7794147635834554,0.7794147635834554
Water-bilayer-K-2_val_3.tar,69,11,11,12,0.9956209445081209,0.28945532284551767,-0.7061656216626032,0.7061656216626032
Water-bilayer-K-2_val_3.tar,69,12,12,13,0.9926329738616217,0.5122216629573157,-0.480411310904306,0.480411310904306
Water-bilayer-K-2_val_3.tar,69,13,13,14,0.9854368082495625,0.8689143755036355,-0.116522432745927,0.116522432745927
Water-bilayer-K-2_val_3.tar,70,0,0,1,0.9709061081026557,0.9636515877444914,-0.007254520358164207,0.007254520358164207
Water-bilayer-K-2_val_3.tar,70,1,1,2,0.9297366673107623,0.9066684910943175,-0.023068176216444858,0.023068176216444858
Water-bilayer-K-2_val_3.tar,70,2,2,3,0.9176415514767036,0.7902523787662545,-0.12738917271044903,0.12738917271044903
Water-bilayer-K-2_val_3.tar,70,3,3,4,0.9404756586984632,0.7005636339390032,-0.23991202475945994,0.23991202475945994
Water-bilayer-K-2_val_3.tar,70,4,4,5,0.9586384263710649,0.8192672296029548,-0.13937119676811005,0.13937119676811005
Water-bilayer-K-2_val_3.tar,70,5,5,6,0.96945261105041,0.9101127825178137,-0.05933982853259634,0.05933982853259634
Water-bilayer-K-2_val_3.tar,70,6,6,7,0.9715759059400255,0.9552376719564083,-0.016338233983617223,0.016338233983617223
Water-bilayer-K-2_val_3.tar,70,7,7,8,0.9696860286994655,0.9665631476789315,-0.0031228810205340407,0.0031228810205340407
Water-bilayer-K-2_val_3.tar,70,8,8,9,0.9641096301797522,0.967281566992375,0.003171936812622844,0.003171936812622844
Water-bilayer-K-2_val_3.tar,70,9,9,10,0.9604753265754243,0.9576327351748786,-0.0028425914005457686,0.0028425914005457686
Water-bilayer-K-2_val_3.tar,70,10,10,11,0.9544828964483717,0.9525672555989005,-0.0019156408494711563,0.0019156408494711563
Water-bilayer-K-2_val_3.tar,70,11,11,12,0.9404242594155431,0.9415151316097837,0.001090872194240644,0.001090872194240644
Water-bilayer-K-2_val_3.tar,70,12,12,13,0.9316984984676315,0.9349580112816648,0.0032595128140332497,0.0032595128140332497
Water-bilayer-K-2_val_3.tar,70,13,13,14,0.9402756066834765,0.9327479531834301,-0.007527653500046472,0.007527653500046472
Water-bilayer-K-2_val_3.tar,71,0,0,1,0.9993581055912378,0.9961637262006483,-0.00319437939058953,0.00319437939058953
Water-bilayer-K-2_val_3.tar,71,1,1,2,0.9981828472126476,0.9953668775371007,-0.00281596967554687,0.00281596967554687
Water-bilayer-K-2_val_3.tar,71,2,2,3,0.9947925805939264,0.9895127040360175,-0.005279876557908847,0.005279876557908847
Water-bilayer-K-2_val_3.tar,71,3,3,4,0.9858957917797017,0.9820087177636632,-0.0038870740160384942,0.0038870740160384942
Water-bilayer-K-2_val_3.tar,71,4,4,5,0.9709683319886191,0.9438371619096165,-0.027131170079002564,0.027131170079002564
Water-bilayer-K-2_val_3.tar,71,5,5,6,0.9664923355193119,0.9488469288590823,-0.017645406660229623,0.017645406660229623
Water-bilayer-K-2_val_3.tar,71,6,6,7,0.9636473841072025,0.9364381317256817,-0.027209252381520832,0.027209252381520832
Water-bilayer-K-2_val_3.tar,71,7,7,8,0.9562940538308354,0.8928318505198958,-0.06346220331093966,0.06346220331093966
Water-bilayer-K-2_val_3.tar,71,8,8,9,0.9551402008221458,0.8512460050771662,-0.1038941957449796,0.1038941957449796
Water-bilayer-K-2_val_3.tar,71,9,9,10,0.9657922997901235,0.9206766412525207,-0.0451156585376028,0.0451156585376028
Water-bilayer-K-2_val_3.tar,71,10,10,11,0.9764505443412427,0.9574934255406639,-0.01895711880057882,0.01895711880057882
Water-bilayer-K-2_val_3.tar,71,11,11,12,0.9828318239211763,0.9649975479144597,-0.01783427600671661,0.01783427600671661
